spectral_axis flux uncertainty weight mask baseline
1412473204.2578125 1.1863745902891158 0.0 1.0 0 0.0
1412470152.5 1.2173544430924275 0.0 1.0 0 0.0
1412467100.7421875 1.2362019193144829 0.0 1.0 0 0.0
1412464048.984375 1.2677799437820232 0.0 1.0 0 0.0
1412460997.2265625 1.301551229799415 0.0 1.0 0 0.0
1412457945.46875 1.3164987164403965 0.0 1.0 0 0.0
1412454893.7109375 1.3332898946213452 0.0 1.0 0 0.0
1412451841.953125 1.3572892625292987 0.0 1.0 0 0.0
1412448790.1953125 1.3926584723555007 0.0 1.0 0 0.0
1412445738.4375 1.4192851607752095 0.0 1.0 0 0.0
1412442686.6796875 1.4138527788700748 0.0 1.0 0 0.0
1412439634.921875 1.4473659311482958 0.0 1.0 0 0.0
1412436583.1640625 1.4396840678179108 0.0 1.0 0 0.0
1412433531.40625 1.452958714990253 0.0 1.0 0 0.0
1412430479.6484375 1.4619044447515903 0.0 1.0 0 0.0
1412427427.890625 1.4813377691692757 0.0 1.0 0 0.0
1412424376.1328125 1.4797969743212056 0.0 1.0 0 0.0
1412421324.375 1.4606151706630202 0.0 1.0 0 0.0
1412418272.6171875 1.4838678430485759 0.0 1.0 0 0.0
1412415220.859375 1.4708546746602815 0.0 1.0 0 0.0
1412412169.1015625 1.4653157568991109 0.0 1.0 0 0.0
1412409117.34375 1.4599166671799537 0.0 1.0 0 0.0
1412406065.5859375 1.4570893018770523 0.0 1.0 0 0.0
1412403013.828125 1.451009213506645 0.0 1.0 0 0.0
1412399962.0703125 1.4384378090500802 0.0 1.0 0 0.0
1412396910.3125 1.4459378620712104 0.0 1.0 0 0.0
1412393858.5546875 1.432422102491146 0.0 1.0 0 0.0
1412390806.796875 1.4167944191043504 0.0 1.0 0 0.0
1412387755.0390625 1.3913782381523998 0.0 1.0 0 0.0
1412384703.28125 1.3679115143045102 0.0 1.0 0 0.0
1412381651.5234375 1.3628154219636759 0.0 1.0 0 0.0
1412378599.765625 1.3636267306535248 0.0 1.0 0 0.0
1412375548.0078125 1.3406344041634382 0.0 1.0 0 0.0
1412372496.25 1.3298913682851217 0.0 1.0 0 0.0
1412369444.4921875 1.3291592075622025 0.0 1.0 0 0.0
1412366392.734375 1.3144006888857198 0.0 1.0 0 0.0
1412363340.9765625 1.2955710739895727 0.0 1.0 0 0.0
1412360289.21875 1.289340994579935 0.0 1.0 0 0.0
1412357237.4609375 1.280369313417634 0.0 1.0 0 0.0
1412354185.703125 1.2660551539800848 0.0 1.0 0 0.0
1412351133.9453125 1.2572019993746173 0.0 1.0 0 0.0
1412348082.1875 1.2422296115605689 0.0 1.0 0 0.0
1412345030.4296875 1.2454973869995172 0.0 1.0 0 0.0
1412341978.671875 1.2468989513120028 0.0 1.0 0 0.0
1412338926.9140625 1.234596289641635 0.0 1.0 0 0.0
1412335875.15625 1.2515767581560138 0.0 1.0 0 0.0
1412332823.3984375 1.2320338357637488 0.0 1.0 0 0.0
1412329771.640625 1.2440548313971935 0.0 1.0 0 0.0
1412326719.8828125 1.2328863427457977 0.0 1.0 0 0.0
1412323668.125 1.237921978298484 0.0 1.0 0 0.0
1412320616.3671875 1.2296552786934942 0.0 1.0 0 0.0
1412317564.609375 1.233742861187095 0.0 1.0 0 0.0
1412314512.8515625 1.2185384116816065 0.0 1.0 0 0.0
1412311461.09375 1.2242368354816113 0.0 1.0 0 0.0
1412308409.3359375 1.2209891893654217 0.0 1.0 0 0.0
1412305357.578125 1.2271210264077026 0.0 1.0 0 0.0
1412302305.8203125 1.2216525585959732 0.0 1.0 0 0.0
1412299254.0625 1.2404307943036355 0.0 1.0 0 0.0
1412296202.3046875 1.236978207278776 0.0 1.0 0 0.0
1412293150.546875 1.2471480510572106 0.0 1.0 0 0.0
1412290098.7890625 1.2297329800964227 0.0 1.0 0 0.0
1412287047.03125 1.2377237677192 0.0 1.0 0 0.0
1412283995.2734375 1.2532515179084813 0.0 1.0 0 0.0
1412280943.515625 1.2496616503029823 0.0 1.0 0 0.0
1412277891.7578125 1.2592827159803466 0.0 1.0 0 0.0
1412274840.0 1.2662608450990074 0.0 1.0 0 0.0
1412271788.2421875 1.2660028700586239 0.0 1.0 0 0.0
1412268736.484375 1.2571714636202125 0.0 1.0 0 0.0
1412265684.7265625 1.2939487781417194 0.0 1.0 0 0.0
1412262632.96875 1.3021040876949503 0.0 1.0 0 0.0
1412259581.2109375 1.305222013696811 0.0 1.0 0 0.0
1412256529.453125 1.302977649073383 0.0 1.0 0 0.0
1412253477.6953125 1.316256825422312 0.0 1.0 0 0.0
1412250425.9375 1.3247680772787949 0.0 1.0 0 0.0
1412247374.1796875 1.3304729863544362 0.0 1.0 0 0.0
1412244322.421875 1.3276948491451093 0.0 1.0 0 0.0
1412241270.6640625 1.3503862729903569 0.0 1.0 0 0.0
1412238218.90625 1.364116129067908 0.0 1.0 0 0.0
1412235167.1484375 1.3771814740674495 0.0 1.0 0 0.0
1412232115.390625 1.378242862083992 0.0 1.0 0 0.0
1412229063.6328125 1.3944053429712817 0.0 1.0 0 0.0
1412226011.875 1.4068624635762461 0.0 1.0 0 0.0
1412222960.1171875 1.4253831412248261 0.0 1.0 0 0.0
1412219908.359375 1.425681259889006 0.0 1.0 0 0.0
1412216856.6015625 1.4364237202155037 0.0 1.0 0 0.0
1412213804.84375 1.4417682490181374 0.0 1.0 0 0.0
1412210753.0859375 1.442513364136774 0.0 1.0 0 0.0
1412207701.328125 1.4457990226001687 0.0 1.0 0 0.0
1412204649.5703125 1.4580377712982495 0.0 1.0 0 0.0
1412201597.8125 1.4766242539873071 0.0 1.0 0 0.0
1412198546.0546875 1.4889911970389125 0.0 1.0 0 0.0
1412195494.296875 1.487868760031374 0.0 1.0 0 0.0
1412192442.5390625 1.5001852378481717 0.0 1.0 0 0.0
1412189390.78125 1.5000497907608448 0.0 1.0 0 0.0
1412186339.0234375 1.499345809793709 0.0 1.0 0 0.0
1412183287.265625 1.5090631829842733 0.0 1.0 0 0.0
1412180235.5078125 1.5129092786853904 0.0 1.0 0 0.0
1412177183.75 1.496226217897147 0.0 1.0 0 0.0
1412174131.9921875 1.5090748305463273 0.0 1.0 0 0.0
1412171080.234375 1.5222260791607596 0.0 1.0 0 0.0
1412168028.4765625 1.516836991977668 0.0 1.0 0 0.0
1412164976.71875 1.515433300927351 0.0 1.0 0 0.0
1412161924.9609375 1.518341111964554 0.0 1.0 0 0.0
1412158873.203125 1.505501819099484 0.0 1.0 0 0.0
1412155821.4453125 1.5070285779268817 0.0 1.0 0 0.0
1412152769.6875 1.5052725625701608 0.0 1.0 0 0.0
1412149717.9296875 1.4903136363673253 0.0 1.0 0 0.0
1412146666.171875 1.4858241238702061 0.0 1.0 0 0.0
1412143614.4140625 1.4558964440276674 0.0 1.0 0 0.0
1412140562.65625 1.4596129471570822 0.0 1.0 0 0.0
1412137510.8984375 1.4261233500470563 0.0 1.0 0 0.0
1412134459.140625 1.4087075040118306 0.0 1.0 0 0.0
1412131407.3828125 1.377920033983389 0.0 1.0 0 0.0
1412128355.625 1.3579816293435538 0.0 1.0 0 0.0
1412125303.8671875 1.3450970795533526 0.0 1.0 0 0.0
1412122252.109375 1.3071542843003867 0.0 1.0 0 0.0
1412119200.3515625 1.2725390503665428 0.0 1.0 0 0.0
1412116148.59375 1.2425680727648107 0.0 1.0 0 0.0
1412113096.8359375 1.2080046122928916 0.0 1.0 0 0.0
1412110045.078125 1.1782014299171004 0.0 1.0 0 0.0
1412106993.3203125 1.1383185758197072 0.0 1.0 0 0.0
1412103941.5625 1.111781273406417 0.0 1.0 0 0.0
1412100889.8046875 1.0640878778241092 0.0 1.0 0 0.0
1412097838.046875 1.030189644841427 0.0 1.0 0 0.0
1412094786.2890625 1.0137972606493917 0.0 1.0 0 0.0
1412091734.53125 0.9614887741965183 0.0 1.0 0 0.0
1412088682.7734375 0.9232353954160659 0.0 1.0 0 0.0
1412085631.015625 0.8895128756877653 0.0 1.0 0 0.0
1412082579.2578125 0.8407195719281036 0.0 1.0 0 0.0
1412079527.5 0.8134487369076738 0.0 1.0 0 0.0
1412076475.7421875 0.7933946652597127 0.0 1.0 0 0.0
1412073423.984375 0.7575714126502263 0.0 1.0 0 0.0
1412070372.2265625 0.6943507601056796 0.0 1.0 0 0.0
1412067320.46875 0.6858306627039846 0.0 1.0 0 0.0
1412064268.7109375 0.6446310405845691 0.0 1.0 0 0.0
1412061216.953125 0.6150061214624374 0.0 1.0 0 0.0
1412058165.1953125 0.6109722699741219 0.0 1.0 0 0.0
1412055113.4375 0.5620266311198723 0.0 1.0 0 0.0
1412052061.6796875 0.5455558604025558 0.0 1.0 0 0.0
1412049009.921875 0.5140886690468272 0.0 1.0 0 0.0
1412045958.1640625 0.49322683996486555 0.0 1.0 0 0.0
1412042906.40625 0.4536272618631507 0.0 1.0 0 0.0
1412039854.6484375 0.4326122755813239 0.0 1.0 0 0.0
1412036802.890625 0.41800296135457476 0.0 1.0 0 0.0
1412033751.1328125 0.399696971318264 0.0 1.0 0 0.0
1412030699.375 0.39153595629594584 0.0 1.0 0 0.0
1412027647.6171875 0.36451119959890815 0.0 1.0 0 0.0
1412024595.859375 0.3407240497225546 0.0 1.0 0 0.0
1412021544.1015625 0.3138808147565567 0.0 1.0 0 0.0
1412018492.34375 0.3148434291896739 0.0 1.0 0 0.0
1412015440.5859375 0.2926171897606921 0.0 1.0 0 0.0
1412012388.828125 0.28372375683000445 0.0 1.0 0 0.0
1412009337.0703125 0.2510533091863319 0.0 1.0 0 0.0
1412006285.3125 0.25941870136957146 0.0 1.0 0 0.0
1412003233.5546875 0.23827903962756675 0.0 1.0 0 0.0
1412000181.796875 0.2226944350264162 0.0 1.0 0 0.0
1411997130.0390625 0.21673783514889222 0.0 1.0 0 0.0
1411994078.28125 0.21074569578719266 0.0 1.0 0 0.0
1411991026.5234375 0.18980876064425106 0.0 1.0 0 0.0
1411987974.765625 0.174043852856796 0.0 1.0 0 0.0
1411984923.0078125 0.165824214455345 0.0 1.0 0 0.0
1411981871.25 0.16474193779253807 0.0 1.0 0 0.0
1411978819.4921875 0.1483987928458963 0.0 1.0 0 0.0
1411975767.734375 0.1429831277961972 0.0 1.0 0 0.0
1411972715.9765625 0.13497346016131084 0.0 1.0 0 0.0
1411969664.21875 0.1225695597997077 0.0 1.0 0 0.0
1411966612.4609375 0.12503779241822277 0.0 1.0 0 0.0
1411963560.703125 0.1095364368658577 0.0 1.0 0 0.0
1411960508.9453125 0.10630124487300117 0.0 1.0 0 0.0
1411957457.1875 0.09493777528457416 0.0 1.0 0 0.0
1411954405.4296875 0.08412658776693958 0.0 1.0 0 0.0
1411951353.671875 0.08216740402156142 0.0 1.0 0 0.0
1411948301.9140625 0.08611893658323545 0.0 1.0 0 0.0
1411945250.15625 0.09108004113151993 0.0 1.0 0 0.0
1411942198.3984375 0.07348375206299708 0.0 1.0 0 0.0
1411939146.640625 0.08535465622418074 0.0 1.0 0 0.0
1411936094.8828125 0.06709544529185438 0.0 1.0 0 0.0
1411933043.125 0.0680267524729984 0.0 1.0 0 0.0
1411929991.3671875 0.061689746267764106 0.0 1.0 0 0.0
1411926939.609375 0.06066939413896406 0.0 1.0 0 0.0
1411923887.8515625 0.053127517662322994 0.0 1.0 0 0.0
1411920836.09375 0.06264636668880158 0.0 1.0 0 0.0
1411917784.3359375 0.07199638092556504 0.0 1.0 0 0.0
1411914732.578125 0.05960077048919363 0.0 1.0 0 0.0
1411911680.8203125 0.05823956958613073 0.0 1.0 0 0.0
1411908629.0625 0.053902514291067946 0.0 1.0 0 0.0
1411905577.3046875 0.04813074936365193 0.0 1.0 0 0.0
1411902525.546875 0.03817777560124206 0.0 1.0 0 0.0
1411899473.7890625 0.04754495924723858 0.0 1.0 0 0.0
1411896422.03125 0.06181889323711419 0.0 1.0 0 0.0
1411893370.2734375 0.05119297107771139 0.0 1.0 0 0.0
1411890318.515625 0.047941368813569814 0.0 1.0 0 0.0
1411887266.7578125 0.039304730338800206 0.0 1.0 0 0.0
1411884215.0 0.035965501987053235 0.0 1.0 0 0.0
1411881163.2421875 0.04333468650129055 0.0 1.0 0 0.0
1411878111.484375 0.04327893803369048 0.0 1.0 0 0.0
1411875059.7265625 0.028398856864310516 0.0 1.0 0 0.0
1411872007.96875 0.03683996457526432 0.0 1.0 0 0.0
1411868956.2109375 0.03609056884541638 0.0 1.0 0 0.0
1411865904.453125 0.05732373935543389 0.0 1.0 0 0.0
1411862852.6953125 0.029134973927746992 0.0 1.0 0 0.0
1411859800.9375 0.03653723109636092 0.0 1.0 0 0.0
1411856749.1796875 0.03105934160809297 0.0 1.0 0 0.0
1411853697.421875 0.03889385097717761 0.0 1.0 0 0.0
1411850645.6640625 0.0348210954178284 0.0 1.0 0 0.0
1411847593.90625 0.04385253886803549 0.0 1.0 0 0.0
1411844542.1484375 0.03687681987333948 0.0 1.0 0 0.0
1411841490.390625 0.03442715184263733 0.0 1.0 0 0.0
1411838438.6328125 0.03350835231894055 0.0 1.0 0 0.0
1411835386.875 0.023909728382602934 0.0 1.0 0 0.0
1411832335.1171875 0.024269694078778516 0.0 1.0 0 0.0
1411829283.359375 0.03400080873578485 0.0 1.0 0 0.0
1411826231.6015625 0.02968725358189238 0.0 1.0 0 0.0
1411823179.84375 0.03865116420367 0.0 1.0 0 0.0
1411820128.0859375 0.022688605703704862 0.0 1.0 0 0.0
1411817076.328125 0.03226522705214689 0.0 1.0 0 0.0
1411814024.5703125 0.03565261506497534 0.0 1.0 0 0.0
1411810972.8125 0.027014729774838903 0.0 1.0 0 0.0
1411807921.0546875 0.029261249709062357 0.0 1.0 0 0.0
1411804869.296875 0.03286233882794348 0.0 1.0 0 0.0
1411801817.5390625 0.021775288211298493 0.0 1.0 0 0.0
1411798765.78125 0.02704508442167031 0.0 1.0 0 0.0
1411795714.0234375 0.02606127182413177 0.0 1.0 0 0.0
1411792662.265625 0.02732434442889091 0.0 1.0 0 0.0
1411789610.5078125 0.021064169826001487 0.0 1.0 0 0.0
1411786558.75 0.024814144909993518 0.0 1.0 0 0.0
1411783506.9921875 0.02086231170323512 0.0 1.0 0 0.0
1411780455.234375 0.032259556519054614 0.0 1.0 0 0.0
1411777403.4765625 0.028308422401829722 0.0 1.0 0 0.0
1411774351.71875 0.03697901971500204 0.0 1.0 0 0.0
1411771299.9609375 0.02374631612607448 0.0 1.0 0 0.0
1411768248.203125 0.03426804799265882 0.0 1.0 0 0.0
1411765196.4453125 0.041806790926055576 0.0 1.0 0 0.0
1411762144.6875 0.021139959502260657 0.0 1.0 0 0.0
1411759092.9296875 0.020581954225356712 0.0 1.0 0 0.0
1411756041.171875 0.02320689348015289 0.0 1.0 0 0.0
1411752989.4140625 0.02557099636477543 0.0 1.0 0 0.0
1411749937.65625 0.026511191547169594 0.0 1.0 0 0.0
1411746885.8984375 0.028593524505324586 0.0 1.0 0 0.0
1411743834.140625 0.02654521180618947 0.0 1.0 0 0.0
1411740782.3828125 0.019919018334451557 0.0 1.0 0 0.0
1411737730.625 0.026384033965432555 0.0 1.0 0 0.0
1411734678.8671875 0.03279576575493805 0.0 1.0 0 0.0
1411731627.109375 0.014185850313609085 0.0 1.0 0 0.0
1411728575.3515625 0.02325175393629598 0.0 1.0 0 0.0
1411725523.59375 0.024156508832652503 0.0 1.0 0 0.0
1411722471.8359375 0.030329488193650556 0.0 1.0 0 0.0
1411719420.078125 0.01789900603372954 0.0 1.0 0 0.0
1411716368.3203125 0.02006928332735767 0.0 1.0 0 0.0
1411713316.5625 0.02905542067144461 0.0 1.0 0 0.0
1411710264.8046875 0.024587597040619382 0.0 1.0 0 0.0
1411707213.046875 0.01565341376390005 0.0 1.0 0 0.0
1411704161.2890625 0.016523968840065715 0.0 1.0 0 0.0
1411701109.53125 0.03079826945689414 0.0 1.0 0 0.0
1411698057.7734375 0.02255523787752521 0.0 1.0 0 0.0
1411695006.015625 0.018112710979309984 0.0 1.0 0 0.0
1411691954.2578125 0.02340985750271835 0.0 1.0 0 0.0
1411688902.5 0.031010827804767153 0.0 1.0 0 0.0
1411685850.7421875 0.0192963521724143 0.0 1.0 0 0.0
1411682798.984375 0.020108260718699273 0.0 1.0 0 0.0
1411679747.2265625 0.03301380603617728 0.0 1.0 0 0.0
1411676695.46875 0.013183310982924872 0.0 1.0 0 0.0
1411673643.7109375 0.024204730739993772 0.0 1.0 0 0.0
1411670591.953125 0.017465054807740136 0.0 1.0 0 0.0
1411667540.1953125 0.024750528871890515 0.0 1.0 0 0.0
1411664488.4375 0.019681253607205015 0.0 1.0 0 0.0
1411661436.6796875 0.021570600026970456 0.0 1.0 0 0.0
1411658384.921875 0.012553795958092931 0.0 1.0 0 0.0
1411655333.1640625 0.013671755477303411 0.0 1.0 0 0.0
1411652281.40625 0.019954974414691403 0.0 1.0 0 0.0
1411649229.6484375 0.022905015774512278 0.0 1.0 0 0.0
1411646177.890625 0.020362236741243735 0.0 1.0 0 0.0
1411643126.1328125 0.023603192389295626 0.0 1.0 0 0.0
1411640074.375 0.031382841872660085 0.0 1.0 0 0.0
1411637022.6171875 0.013908536780034241 0.0 1.0 0 0.0
1411633970.859375 0.03036388234106107 0.0 1.0 0 0.0
1411630919.1015625 0.02404293297003765 0.0 1.0 0 0.0
1411627867.34375 0.03312140998615033 0.0 1.0 0 0.0
1411624815.5859375 0.03876183540943707 0.0 1.0 0 0.0
1411621763.828125 0.02926062868190391 0.0 1.0 0 0.0
1411618712.0703125 0.02681971795247138 0.0 1.0 0 0.0
1411615660.3125 0.03277397510599761 0.0 1.0 0 0.0
1411612608.5546875 0.020835941172682896 0.0 1.0 0 0.0
1411609556.796875 0.01856584108858838 0.0 1.0 0 0.0
1411606505.0390625 0.022426150187814336 0.0 1.0 0 0.0
1411603453.28125 0.02456324237695584 0.0 1.0 0 0.0
1411600401.5234375 0.03690012739833744 0.0 1.0 0 0.0
1411597349.765625 0.01783155926863181 0.0 1.0 0 0.0
1411594298.0078125 0.028441708769555225 0.0 1.0 0 0.0
1411591246.25 0.025622004230720807 0.0 1.0 0 0.0
1411588194.4921875 0.04117776718492491 0.0 1.0 0 0.0
1411585142.734375 0.011577566867677011 0.0 1.0 0 0.0
1411582090.9765625 0.023431412558228573 0.0 1.0 0 0.0
1411579039.21875 0.03155939224031905 0.0 1.0 0 0.0
1411575987.4609375 0.02396328599898325 0.0 1.0 0 0.0
1411572935.703125 0.018014568486949687 0.0 1.0 0 0.0
1411569883.9453125 0.015447214833396342 0.0 1.0 0 0.0
1411566832.1875 0.03218677044819317 0.0 1.0 0 0.0
1411563780.4296875 0.022197519811141993 0.0 1.0 0 0.0
1411560728.671875 0.021423345120935158 0.0 1.0 0 0.0
1411557676.9140625 0.025741408586075105 0.0 1.0 0 0.0
1411554625.15625 0.038764552546305016 0.0 1.0 0 0.0
1411551573.3984375 0.020677164818736254 0.0 1.0 0 0.0
1411548521.640625 0.027786562814324144 0.0 1.0 0 0.0
1411545469.8828125 0.016682748835238563 0.0 1.0 0 0.0
1411542418.125 0.028720560393536407 0.0 1.0 0 0.0
1411539366.3671875 0.031843811321441894 0.0 1.0 0 0.0
1411536314.609375 0.018547218034786518 0.0 1.0 0 0.0
1411533262.8515625 0.03180879133629419 0.0 1.0 0 0.0
1411530211.09375 0.020741688590836953 0.0 1.0 0 0.0
1411527159.3359375 0.019772922462678425 0.0 1.0 0 0.0
1411524107.578125 0.02024666892892913 0.0 1.0 0 0.0
1411521055.8203125 0.021406529296710827 0.0 1.0 0 0.0
1411518004.0625 0.020742009925570033 0.0 1.0 0 0.0
1411514952.3046875 0.023117213193391436 0.0 1.0 0 0.0
1411511900.546875 0.029710511985510706 0.0 1.0 0 0.0
1411508848.7890625 0.023517116870651212 0.0 1.0 0 0.0
1411505797.03125 0.02642489881120812 0.0 1.0 0 0.0
1411502745.2734375 0.040594219744931714 0.0 1.0 0 0.0
1411499693.515625 0.019931926193967227 0.0 1.0 0 0.0
1411496641.7578125 0.017156921196860044 0.0 1.0 0 0.0
1411493590.0 nan 0.0 1.0 1 0.0
1411490538.2421875 0.02258424504317494 0.0 1.0 0 0.0
1411487486.484375 0.029224795009775584 0.0 1.0 0 0.0
1411484434.7265625 0.02153520050672092 0.0 1.0 0 0.0
1411481382.96875 0.01996349783729362 0.0 1.0 0 0.0
1411478331.2109375 0.022515064866089705 0.0 1.0 0 0.0
1411475279.453125 0.027509814567817918 0.0 1.0 0 0.0
1411472227.6953125 0.017979876864865584 0.0 1.0 0 0.0
1411469175.9375 0.025283460938420356 0.0 1.0 0 0.0
1411466124.1796875 0.023423944358094046 0.0 1.0 0 0.0
1411463072.421875 0.03336785522932283 0.0 1.0 0 0.0
1411460020.6640625 0.025503092466621555 0.0 1.0 0 0.0
1411456968.90625 0.01758058403732564 0.0 1.0 0 0.0
1411453917.1484375 0.030852640393092514 0.0 1.0 0 0.0
1411450865.390625 0.04008823068933151 0.0 1.0 0 0.0
1411447813.6328125 0.019928882682246834 0.0 1.0 0 0.0
1411444761.875 0.031391986955239155 0.0 1.0 0 0.0
1411441710.1171875 0.03225910765487923 0.0 1.0 0 0.0
1411438658.359375 0.02223709490439253 0.0 1.0 0 0.0
1411435606.6015625 0.03433254857313139 0.0 1.0 0 0.0
1411432554.84375 0.027356612514791264 0.0 1.0 0 0.0
1411429503.0859375 0.025359441055106322 0.0 1.0 0 0.0
1411426451.328125 0.013136237620949702 0.0 1.0 0 0.0
1411423399.5703125 0.022211548845256952 0.0 1.0 0 0.0
1411420347.8125 0.022806176906607432 0.0 1.0 0 0.0
1411417296.0546875 0.020758558579019055 0.0 1.0 0 0.0
1411414244.296875 0.017257418785801445 0.0 1.0 0 0.0
1411411192.5390625 0.015203621948273648 0.0 1.0 0 0.0
1411408140.78125 0.033127794850470856 0.0 1.0 0 0.0
1411405089.0234375 0.019643208772605187 0.0 1.0 0 0.0
1411402037.265625 0.03219883347684971 0.0 1.0 0 0.0
1411398985.5078125 0.03868419757810913 0.0 1.0 0 0.0
1411395933.75 0.02387723114123368 0.0 1.0 0 0.0
1411392881.9921875 0.027085134041764897 0.0 1.0 0 0.0
1411389830.234375 0.030617349036255206 0.0 1.0 0 0.0
1411386778.4765625 0.0363923020724033 0.0 1.0 0 0.0
1411383726.71875 0.025170934053161693 0.0 1.0 0 0.0
1411380674.9609375 0.020028766292334462 0.0 1.0 0 0.0
1411377623.203125 0.01942141321479484 0.0 1.0 0 0.0
1411374571.4453125 0.03176117886911448 0.0 1.0 0 0.0
1411371519.6875 0.018213424855964794 0.0 1.0 0 0.0
1411368467.9296875 0.019865257208233823 0.0 1.0 0 0.0
1411365416.171875 0.028442483347406133 0.0 1.0 0 0.0
1411362364.4140625 0.01990746535982704 0.0 1.0 0 0.0
1411359312.65625 0.03833505922642262 0.0 1.0 0 0.0
1411356260.8984375 0.033869575773960305 0.0 1.0 0 0.0
1411353209.140625 0.028934506796151862 0.0 1.0 0 0.0
1411350157.3828125 0.019585406674720876 0.0 1.0 0 0.0
1411347105.625 0.02745566295297324 0.0 1.0 0 0.0
1411344053.8671875 0.019794567806654995 0.0 1.0 0 0.0
1411341002.109375 0.027445247798116086 0.0 1.0 0 0.0
1411337950.3515625 0.017212814825443082 0.0 1.0 0 0.0
1411334898.59375 0.023112542665154855 0.0 1.0 0 0.0
1411331846.8359375 0.03388873656085403 0.0 1.0 0 0.0
1411328795.078125 0.02803862307730158 0.0 1.0 0 0.0
1411325743.3203125 0.02488527708675207 0.0 1.0 0 0.0
1411322691.5625 0.02700818500336422 0.0 1.0 0 0.0
1411319639.8046875 0.022268111786382 0.0 1.0 0 0.0
1411316588.046875 0.013332919655882682 0.0 1.0 0 0.0
1411313536.2890625 0.031689326683398446 0.0 1.0 0 0.0
1411310484.53125 0.02055962836164583 0.0 1.0 0 0.0
1411307432.7734375 0.026364020795017658 0.0 1.0 0 0.0
1411304381.015625 0.023541345414126894 0.0 1.0 0 0.0
1411301329.2578125 0.030605791635478063 0.0 1.0 0 0.0
1411298277.5 0.026545780595623732 0.0 1.0 0 0.0
1411295225.7421875 0.02175336676689859 0.0 1.0 0 0.0
1411292173.984375 0.021060444690035922 0.0 1.0 0 0.0
1411289122.2265625 0.017944655204721365 0.0 1.0 0 0.0
1411286070.46875 0.024635374901506794 0.0 1.0 0 0.0
1411283018.7109375 0.026569864998987044 0.0 1.0 0 0.0
1411279966.953125 0.021266856866447612 0.0 1.0 0 0.0
1411276915.1953125 0.022057002281450647 0.0 1.0 0 0.0
1411273863.4375 0.020861712792130335 0.0 1.0 0 0.0
1411270811.6796875 0.021953765683232186 0.0 1.0 0 0.0
1411267759.921875 0.038911004108685136 0.0 1.0 0 0.0
1411264708.1640625 0.027252745288176422 0.0 1.0 0 0.0
1411261656.40625 0.022257807630378525 0.0 1.0 0 0.0
1411258604.6484375 0.018432973147844818 0.0 1.0 0 0.0
1411255552.890625 0.01800826005723372 0.0 1.0 0 0.0
1411252501.1328125 0.01977539904331958 0.0 1.0 0 0.0
1411249449.375 0.03370722031978345 0.0 1.0 0 0.0
1411246397.6171875 0.029134985526345004 0.0 1.0 0 0.0
1411243345.859375 0.02406305440802932 0.0 1.0 0 0.0
1411240294.1015625 0.025852443181732857 0.0 1.0 0 0.0
1411237242.34375 0.03194170459103999 0.0 1.0 0 0.0
1411234190.5859375 0.025756270618660013 0.0 1.0 0 0.0
1411231138.828125 0.02986792170356489 0.0 1.0 0 0.0
1411228087.0703125 0.022663306601366364 0.0 1.0 0 0.0
1411225035.3125 0.01241576378453331 0.0 1.0 0 0.0
1411221983.5546875 0.01787150728835719 0.0 1.0 0 0.0
1411218931.796875 0.02490424540726471 0.0 1.0 0 0.0
1411215880.0390625 0.025208401856232972 0.0 1.0 0 0.0
1411212828.28125 0.01817619032894955 0.0 1.0 0 0.0
1411209776.5234375 0.018627014657140166 0.0 1.0 0 0.0
1411206724.765625 0.021836122823745734 0.0 1.0 0 0.0
1411203673.0078125 0.026923574299327072 0.0 1.0 0 0.0
1411200621.25 0.02315537021247426 0.0 1.0 0 0.0
1411197569.4921875 0.018216208566965444 0.0 1.0 0 0.0
1411194517.734375 0.028740305334693784 0.0 1.0 0 0.0
1411191465.9765625 0.020489675774753288 0.0 1.0 0 0.0
1411188414.21875 0.02167997311372365 0.0 1.0 0 0.0
1411185362.4609375 0.019924079739202682 0.0 1.0 0 0.0
1411182310.703125 0.029234921645321304 0.0 1.0 0 0.0
1411179258.9453125 0.023654042621304328 0.0 1.0 0 0.0
1411176207.1875 0.02514397542948976 0.0 1.0 0 0.0
1411173155.4296875 0.03443635384335736 0.0 1.0 0 0.0
1411170103.671875 0.0287787216868617 0.0 1.0 0 0.0
1411167051.9140625 0.03327274161792854 0.0 1.0 0 0.0
1411164000.15625 0.021283648027428482 0.0 1.0 0 0.0
1411160948.3984375 0.031118173284713457 0.0 1.0 0 0.0
1411157896.640625 0.028989749618514943 0.0 1.0 0 0.0
1411154844.8828125 0.020824529574898377 0.0 1.0 0 0.0
1411151793.125 0.020298185654194525 0.0 1.0 0 0.0
1411148741.3671875 0.017625358372513146 0.0 1.0 0 0.0
1411145689.609375 0.011248650538870074 0.0 1.0 0 0.0
1411142637.8515625 0.02571226923414272 0.0 1.0 0 0.0
1411139586.09375 0.019274509760668485 0.0 1.0 0 0.0
1411136534.3359375 0.03574446878666143 0.0 1.0 0 0.0
1411133482.578125 0.03448760699060649 0.0 1.0 0 0.0
1411130430.8203125 0.014269763576540187 0.0 1.0 0 0.0
1411127379.0625 0.021045582602085014 0.0 1.0 0 0.0
1411124327.3046875 0.03217160198902515 0.0 1.0 0 0.0
1411121275.546875 0.009218183784684107 0.0 1.0 0 0.0
1411118223.7890625 0.022934207736563145 0.0 1.0 0 0.0
